X axis;1VSC_Measurement_Control/idref;1VSC_Measurement_Control/iqref;1VSC_Measurement_Control/ppcc;1VSC_Measurement_Control/qpcc;p3/va_t;p5/va_t;
Time (s);;;;;;;

1.9473E0;849.64863277E-3;-39.925425009E-3;832.99842014E-3;39.143089414E-3;-264.21796258E3;-237.98521545E3;
1.94735E0;849.64863356E-3;-39.925425147E-3;832.99842088E-3;39.143089531E-3;-267.19016524E3;-241.46924759E3;
1.9474E0;849.64863435E-3;-39.925425285E-3;832.99842162E-3;39.143089649E-3;-270.09644274E3;-244.8937008E3;
1.94745E0;849.64863514E-3;-39.925425422E-3;832.99842236E-3;39.143089767E-3;-272.93607797E3;-248.25773015E3;
1.9475E0;849.64863593E-3;-39.92542556E-3;832.9984231E-3;39.143089885E-3;-275.7083703E3;-251.56050562E3;
1.94755E0;849.64863672E-3;-39.925425697E-3;832.99842384E-3;39.143090003E-3;-278.41263572E3;-254.8012123E3;
1.9476E0;849.64863751E-3;-39.925425835E-3;832.99842458E-3;39.14309012E-3;-281.04820699E3;-257.97905059E3;
1.94765E0;849.6486383E-3;-39.925425972E-3;832.99842532E-3;39.143090238E-3;-283.61443381E3;-261.09323641E3;
1.9477E0;849.64863908E-3;-39.92542611E-3;832.99842605E-3;39.143090356E-3;-286.11068302E3;-264.14300138E3;
1.94775E0;849.64863987E-3;-39.925426247E-3;832.99842679E-3;39.143090473E-3;-288.53633869E3;-267.12759301E3;
1.9478E0;849.64864066E-3;-39.925426384E-3;832.99842753E-3;39.143090591E-3;-290.89080233E3;-270.04627491E3;
1.94785E0;849.64864144E-3;-39.925426522E-3;832.99842827E-3;39.143090708E-3;-293.17349302E3;-272.89832693E3;
1.9479E0;849.64864223E-3;-39.925426659E-3;832.99842901E-3;39.143090826E-3;-295.38384753E3;-275.68304536E3;
1.94795E0;849.64864301E-3;-39.925426796E-3;832.99842974E-3;39.143090943E-3;-297.5213205E3;-278.39974313E3;
1.948E0;849.6486438E-3;-39.925426933E-3;832.99843048E-3;39.14309106E-3;-299.58538453E3;-281.04774992E3;
1.94805E0;849.64864458E-3;-39.92542707E-3;832.99843122E-3;39.143091177E-3;-301.57553035E3;-283.62641239E3;
1.9481E0;849.64864537E-3;-39.925427207E-3;832.99843195E-3;39.143091295E-3;-303.49126691E3;-286.13509428E3;
1.94815E0;849.64864615E-3;-39.925427344E-3;832.99843269E-3;39.143091412E-3;-305.33212154E3;-288.57317662E3;
1.9482E0;849.64864693E-3;-39.925427481E-3;832.99843342E-3;39.143091529E-3;-307.09764004E3;-290.94005784E3;
1.94825E0;849.64864772E-3;-39.925427617E-3;832.99843416E-3;39.143091646E-3;-308.78738679E3;-293.23515396E3;
1.9483E0;849.6486485E-3;-39.925427754E-3;832.99843489E-3;39.143091763E-3;-310.40094487E3;-295.45789869E3;
1.94835E0;849.64864928E-3;-39.925427891E-3;832.99843563E-3;39.14309188E-3;-311.93791615E3;-297.6077436E3;
1.9484E0;849.64865006E-3;-39.925428028E-3;832.99843636E-3;39.143091997E-3;-313.39792143E3;-299.68415825E3;
1.94845E0;849.64865085E-3;-39.925428164E-3;832.99843709E-3;39.143092114E-3;-314.78060045E3;-301.68663031E3;
1.9485E0;849.64865163E-3;-39.925428301E-3;832.99843783E-3;39.143092231E-3;-316.08561206E3;-303.61466572E3;
1.94855E0;849.64865241E-3;-39.925428437E-3;832.99843856E-3;39.143092347E-3;-317.31263428E3;-305.46778874E3;
1.9486E0;849.64865319E-3;-39.925428574E-3;832.99843929E-3;39.143092464E-3;-318.46136435E3;-307.24554216E3;
1.94865E0;849.64865397E-3;-39.92542871E-3;832.99844002E-3;39.143092581E-3;-319.53151884E3;-308.94748734E3;
1.9487E0;849.64865475E-3;-39.925428846E-3;832.99844076E-3;39.143092697E-3;-320.5228337E3;-310.57320435E3;
1.94875E0;849.64865553E-3;-39.925428982E-3;832.99844149E-3;39.143092814E-3;-321.43506435E3;-312.12229206E3;
1.9488E0;849.64865631E-3;-39.925429119E-3;832.99844222E-3;39.14309293E-3;-322.26798571E3;-313.59436826E3;
1.94885E0;849.64865709E-3;-39.925429255E-3;832.99844295E-3;39.143093047E-3;-323.02139226E3;-314.98906975E3;
1.9489E0;849.64865786E-3;-39.925429391E-3;832.99844368E-3;39.143093163E-3;-323.69509811E3;-316.30605239E3;
1.94895E0;849.64865864E-3;-39.925429527E-3;832.99844441E-3;39.143093279E-3;-324.28893703E3;-317.54499125E3;
1.949E0;849.64865942E-3;-39.925429663E-3;832.99844514E-3;39.143093396E-3;-324.80276252E3;-318.70558063E3;
1.94905E0;849.6486602E-3;-39.925429799E-3;832.99844587E-3;39.143093512E-3;-325.23644777E3;-319.78753418E3;
1.9491E0;849.64866097E-3;-39.925429935E-3;832.9984466E-3;39.143093629E-3;-325.5898858E3;-320.79058493E3;
1.94915E0;849.64866175E-3;-39.925430071E-3;832.99844733E-3;39.143093744E-3;-325.86298939E3;-321.71448541E3;
1.9492E0;849.64866253E-3;-39.925430206E-3;832.99844806E-3;39.143093861E-3;-326.05569116E3;-322.55900765E3;
1.94925E0;849.6486633E-3;-39.925430342E-3;832.99844878E-3;39.143093976E-3;-326.16794357E3;-323.32394328E3;
1.9493E0;849.64866408E-3;-39.925430478E-3;832.99844951E-3;39.143094093E-3;-326.19971891E3;-324.00910356E3;
1.94935E0;849.64866485E-3;-39.925430614E-3;832.99845024E-3;39.143094208E-3;-326.15100935E3;-324.61431944E3;
1.9494E0;849.64866563E-3;-39.925430749E-3;832.99845097E-3;39.143094325E-3;-326.02182691E3;-325.1394416E3;
1.94945E0;849.6486664E-3;-39.925430885E-3;832.99845169E-3;39.14309444E-3;-325.81220345E3;-325.58434046E3;
1.9495E0;849.64866718E-3;-39.92543102E-3;832.99845242E-3;39.143094556E-3;-325.52219071E3;-325.94890625E3;
1.94955E0;849.64866795E-3;-39.925431156E-3;832.99845315E-3;39.143094672E-3;-325.15186024E3;-326.23304903E3;
1.9496E0;849.64866872E-3;-39.925431291E-3;832.99845387E-3;39.143094788E-3;-324.7013034E3;-326.43669868E3;
1.94965E0;849.6486695E-3;-39.925431426E-3;832.9984546E-3;39.143094903E-3;-324.17063138E3;-326.55980496E3;
1.9497E0;849.64867027E-3;-39.925431561E-3;832.99845532E-3;39.143095019E-3;-323.5599751E3;-326.60233749E3;
1.94975E0;849.64867104E-3;-39.925431697E-3;832.99845605E-3;39.143095134E-3;-322.86948523E3;-326.56428579E3;
1.9498E0;849.64867181E-3;-39.925431832E-3;832.99845677E-3;39.14309525E-3;-322.09933215E3;-326.44565922E3;
1.94985E0;849.64867258E-3;-39.925431967E-3;832.9984575E-3;39.143095365E-3;-321.24970587E3;-326.24648708E3;
1.9499E0;849.64867335E-3;-39.925432102E-3;832.99845822E-3;39.143095481E-3;-320.32081603E3;-325.96681849E3;
1.94995E0;849.64867412E-3;-39.925432237E-3;832.99845894E-3;39.143095596E-3;-319.31289183E3;-325.60672247E3;
1.95E0;849.6486749E-3;-39.925432372E-3;832.99845967E-3;39.143095712E-3;-318.22618194E3;-325.16628786E3;
1.95005E0;849.64867567E-3;-39.925432507E-3;832.99846039E-3;39.143095827E-3;-317.0609545E3;-324.64562333E3;
1.9501E0;849.64867643E-3;-39.925432642E-3;832.99846111E-3;39.143095942E-3;-315.81749701E3;-324.04485735E3;
1.95015E0;849.6486772E-3;-39.925432776E-3;832.99846183E-3;39.143096057E-3;-314.49611627E3;-323.36413815E3;
1.9502E0;849.64867797E-3;-39.925432911E-3;832.99846255E-3;39.143096173E-3;-313.09713832E3;-322.60363369E3;
1.95025E0;849.64867874E-3;-39.925433046E-3;832.99846328E-3;39.143096288E-3;-311.62090834E3;-321.7635316E3;
1.9503E0;849.64867951E-3;-39.92543318E-3;832.998464E-3;39.143096403E-3;-310.06779056E3;-320.84403917E3;
1.95035E0;849.64868028E-3;-39.925433315E-3;832.99846472E-3;39.143096518E-3;-308.43816818E3;-319.84538328E3;
1.9504E0;849.64868105E-3;-39.92543345E-3;832.99846544E-3;39.143096633E-3;-306.7324433E3;-318.76781032E3;
1.95045E0;849.64868181E-3;-39.925433584E-3;832.99846616E-3;39.143096748E-3;-304.95103678E3;-317.61158618E3;
1.9505E0;849.64868258E-3;-39.925433718E-3;832.99846688E-3;39.143096863E-3;-303.09438815E3;-316.37699612E3;
1.95055E0;849.64868335E-3;-39.925433853E-3;832.9984676E-3;39.143096977E-3;-301.16295551E3;-315.06434478E3;
1.9506E0;849.64868411E-3;-39.925433987E-3;832.99846832E-3;39.143097092E-3;-299.15721541E3;-313.67395602E3;
1.95065E0;849.64868488E-3;-39.925434121E-3;832.99846904E-3;39.143097207E-3;-297.07766275E3;-312.2061729E3;
1.9507E0;849.64868564E-3;-39.925434256E-3;832.99846975E-3;39.143097322E-3;-294.92481062E3;-310.66135758E3;
1.95075E0;849.64868641E-3;-39.92543439E-3;832.99847047E-3;39.143097436E-3;-292.69919019E3;-309.03989122E3;
1.9508E0;849.64868717E-3;-39.925434524E-3;832.99847119E-3;39.143097551E-3;-290.40135063E3;-307.34217389E3;
1.95085E0;849.64868794E-3;-39.925434658E-3;832.99847191E-3;39.143097665E-3;-288.03185887E3;-305.56862447E3;
1.9509E0;849.6486887E-3;-39.925434792E-3;832.99847262E-3;39.14309778E-3;-285.59129955E3;-303.71968057E3;
1.95095E0;849.64868946E-3;-39.925434926E-3;832.99847334E-3;39.143097894E-3;-283.08027486E3;-301.79579837E3;
1.951E0;849.64869023E-3;-39.92543506E-3;832.99847406E-3;39.143098009E-3;-280.49940434E3;-299.79745258E3;
1.95105E0;849.64869099E-3;-39.925435194E-3;832.99847477E-3;39.143098123E-3;-277.84932478E3;-297.72513625E3;
1.9511E0;849.64869175E-3;-39.925435327E-3;832.99847549E-3;39.143098238E-3;-275.13069006E3;-295.5793607E3;
1.95115E0;849.64869251E-3;-39.925435461E-3;832.9984762E-3;39.143098352E-3;-272.34417096E3;-293.36065536E3;
1.9512E0;849.64869328E-3;-39.925435595E-3;832.99847692E-3;39.143098467E-3;-269.49045501E3;-291.06956767E3;
1.95125E0;849.64869404E-3;-39.925435728E-3;832.99847763E-3;39.14309858E-3;-266.57024631E3;-288.70666292E3;
1.9513E0;849.6486948E-3;-39.925435862E-3;832.99847835E-3;39.143098695E-3;-263.5842654E3;-286.27252411E3;
1.95135E0;849.64869556E-3;-39.925435996E-3;832.99847906E-3;39.143098809E-3;-260.533249E3;-283.76775185E3;
1.9514E0;849.64869632E-3;-39.925436129E-3;832.99847978E-3;39.143098923E-3;-257.41794993E3;-281.19296413E3;
1.95145E0;849.64869708E-3;-39.925436262E-3;832.99848049E-3;39.143099037E-3;-254.23913682E3;-278.54879626E3;
1.9515E0;849.64869784E-3;-39.925436396E-3;832.9984812E-3;39.143099152E-3;-250.99759401E3;-275.83590064E3;
1.95155E0;849.6486986E-3;-39.925436529E-3;832.99848192E-3;39.143099265E-3;-247.6941213E3;-273.05494663E3;
1.9516E0;849.64869936E-3;-39.925436662E-3;832.99848263E-3;39.143099379E-3;-244.32953377E3;-270.2066204E3;
1.95165E0;849.64870011E-3;-39.925436796E-3;832.99848334E-3;39.143099493E-3;-240.90466158E3;-267.29162473E3;
1.9517E0;849.64870087E-3;-39.925436929E-3;832.99848405E-3;39.143099607E-3;-237.42034976E3;-264.31067885E3;
1.95175E0;849.64870163E-3;-39.925437062E-3;832.99848476E-3;39.14309972E-3;-233.87745803E3;-261.26451826E3;
1.9518E0;849.64870239E-3;-39.925437195E-3;832.99848548E-3;39.143099834E-3;-230.27686053E3;-258.15389457E3;
1.95185E0;849.64870315E-3;-39.925437328E-3;832.99848619E-3;39.143099947E-3;-226.61944565E3;-254.97957526E3;
1.9519E0;849.6487039E-3;-39.925437461E-3;832.9984869E-3;39.143100061E-3;-222.90611582E3;-251.74234355E3;
1.95195E0;849.64870466E-3;-39.925437594E-3;832.99848761E-3;39.143100175E-3;-219.13778724E3;-248.44299819E3;
1.952E0;849.64870541E-3;-39.925437727E-3;832.99848832E-3;39.143100288E-3;-215.31538968E3;-245.08235323E3;
1.95205E0;849.64870617E-3;-39.925437859E-3;832.99848903E-3;39.143100401E-3;-211.43986628E3;-241.66123787E3;
1.9521E0;849.64870693E-3;-39.925437992E-3;832.99848974E-3;39.143100515E-3;-207.51217324E3;-238.18049621E3;
1.95215E0;849.64870768E-3;-39.925438125E-3;832.99849044E-3;39.143100628E-3;-203.53327969E3;-234.64098708E3;
1.9522E0;849.64870844E-3;-39.925438258E-3;832.99849115E-3;39.143100742E-3;-199.50416734E3;-231.04358379E3;
1.95225E0;849.64870919E-3;-39.92543839E-3;832.99849186E-3;39.143100855E-3;-195.42583031E3;-227.38917396E3;
1.9523E0;849.64870994E-3;-39.925438523E-3;832.99849257E-3;39.143100968E-3;-191.29927489E3;-223.67865924E3;
1.95235E0;849.6487107E-3;-39.925438655E-3;832.99849328E-3;39.143101081E-3;-187.12551923E3;-219.91295517E3;
1.9524E0;849.64871145E-3;-39.925438788E-3;832.99849398E-3;39.143101195E-3;-182.90559315E3;-216.09299086E3;
1.95245E0;849.6487122E-3;-39.92543892E-3;832.99849469E-3;39.143101307E-3;-178.64053785E3;-212.21970884E3;
1.9525E0;849.64871296E-3;-39.925439052E-3;832.9984954E-3;39.143101421E-3;-174.33140567E3;-208.29406478E3;
1.95255E0;849.64871371E-3;-39.925439185E-3;832.9984961E-3;39.143101533E-3;-169.97925982E3;-204.31702728E3;
1.9526E0;849.64871446E-3;-39.925439317E-3;832.99849681E-3;39.143101646E-3;-165.58517413E3;-200.28957761E3;
1.95265E0;849.64871521E-3;-39.925439449E-3;832.99849751E-3;39.143101759E-3;-161.15023277E3;-196.21270948E3;
1.9527E0;849.64871596E-3;-39.925439581E-3;832.99849822E-3;39.143101872E-3;-156.67553001E3;-192.08742879E3;
1.95275E0;849.64871671E-3;-39.925439713E-3;832.99849892E-3;39.143101984E-3;-152.1621699E3;-187.91475341E3;
1.9528E0;849.64871746E-3;-39.925439845E-3;832.99849963E-3;39.143102098E-3;-147.61126605E3;-183.69571288E3;
1.95285E0;849.64871821E-3;-39.925439977E-3;832.99850033E-3;39.14310221E-3;-143.02394132E3;-179.43134817E3;
1.9529E0;849.64871896E-3;-39.925440109E-3;832.99850104E-3;39.143102323E-3;-138.40132758E3;-175.12271146E3;
1.95295E0;849.64871971E-3;-39.925440241E-3;832.99850174E-3;39.143102435E-3;-133.74456538E3;-170.77086585E3;
1.953E0;849.64872046E-3;-39.925440373E-3;832.99850244E-3;39.143102548E-3;-129.05480371E3;-166.37688508E3;
1.95305E0;849.64872121E-3;-39.925440505E-3;832.99850315E-3;39.14310266E-3;-124.3331997E3;-161.9418533E3;
1.9531E0;849.64872196E-3;-39.925440636E-3;832.99850385E-3;39.143102773E-3;-119.58091833E3;-157.46686479E3;
1.95315E0;849.64872271E-3;-39.925440768E-3;832.99850455E-3;39.143102885E-3;-114.79913215E3;-152.95302368E3;
1.9532E0;849.64872345E-3;-39.9254409E-3;832.99850525E-3;39.143102997E-3;-109.98902101E3;-148.40144371E3;
1.95325E0;849.6487242E-3;-39.925441031E-3;832.99850596E-3;39.143103109E-3;-105.15177171E3;-143.8132479E3;
1.9533E0;849.64872495E-3;-39.925441163E-3;832.99850666E-3;39.143103222E-3;-100.2885778E3;-139.18956832E3;
1.95335E0;849.64872569E-3;-39.925441294E-3;832.99850736E-3;39.143103333E-3;-95.400639171E3;-134.5315458E3;
1.9534E0;849.64872644E-3;-39.925441425E-3;832.99850806E-3;39.143103446E-3;-90.489161864E3;-129.84032963E3;
1.95345E0;849.64872719E-3;-39.925441557E-3;832.99850876E-3;39.143103558E-3;-85.555357711E3;-125.1170773E3;
1.9535E0;849.64872793E-3;-39.925441688E-3;832.99850946E-3;39.14310367E-3;-80.600444051E3;-120.36295421E3;
1.95355E0;849.64872868E-3;-39.925441819E-3;832.99851016E-3;39.143103782E-3;-75.625643438E3;-115.57913336E3;
1.9536E0;849.64872942E-3;-39.925441951E-3;832.99851086E-3;39.143103894E-3;-70.632183328E3;-110.76679508E3;
1.95365E0;849.64873017E-3;-39.925442082E-3;832.99851156E-3;39.143104006E-3;-65.621295782E3;-105.92712676E3;
1.9537E0;849.64873091E-3;-39.925442213E-3;832.99851226E-3;39.143104118E-3;-60.594217163E3;-101.0613225E3;
1.95375E0;849.64873165E-3;-39.925442344E-3;832.99851295E-3;39.14310423E-3;-55.552187827E3;-96.170582872E3;
1.9538E0;849.6487324E-3;-39.925442475E-3;832.99851365E-3;39.143104342E-3;-50.496451819E3;-91.256114591E3;
1.95385E0;849.64873314E-3;-39.925442606E-3;832.99851435E-3;39.143104453E-3;-45.428256567E3;-86.31913023E3;
1.9539E0;849.64873388E-3;-39.925442737E-3;832.99851505E-3;39.143104565E-3;-40.348852572E3;-81.360847914E3;
1.95395E0;849.64873462E-3;-39.925442867E-3;832.99851575E-3;39.143104677E-3;-35.2594931E3;-76.382491026E3;
1.954E0;849.64873537E-3;-39.925442998E-3;832.99851644E-3;39.143104789E-3;-30.161433876E3;-71.385287901E3;
1.95405E0;849.64873611E-3;-39.925443129E-3;832.99851714E-3;39.1431049E-3;-25.055932769E3;-66.370471524E3;
1.9541E0;849.64873685E-3;-39.92544326E-3;832.99851783E-3;39.143105012E-3;-19.944249485E3;-61.339279226E3;
1.95415E0;849.64873759E-3;-39.92544339E-3;832.99851853E-3;39.143105123E-3;-14.827645255E3;-56.292952379E3;
1.9542E0;849.64873833E-3;-39.925443521E-3;832.99851923E-3;39.143105235E-3;-9.7073825257E3;-51.232736088E3;
1.95425E0;849.64873907E-3;-39.925443651E-3;832.99851992E-3;39.143105346E-3;-4.5847246446E3;-46.159878886E3;
1.9543E0;849.64873981E-3;-39.925443782E-3;832.99852062E-3;39.143105457E-3;539.06444881E0;-41.075632424E3;
1.95435E0;849.64874055E-3;-39.925443912E-3;832.99852131E-3;39.143105568E-3;5.6627205365E3;-35.981251165E3;
1.9544E0;849.64874129E-3;-39.925444043E-3;832.99852201E-3;39.14310568E-3;10.784979433E3;-30.87799207E3;
1.95445E0;849.64874203E-3;-39.925444173E-3;832.9985227E-3;39.14310579E-3;15.904577296E3;-25.767114292E3;
1.9545E0;849.64874277E-3;-39.925444303E-3;832.99852339E-3;39.143105902E-3;21.020250944E3;-20.649878865E3;
1.95455E0;849.6487435E-3;-39.925444434E-3;832.99852409E-3;39.143106013E-3;26.130738159E3;-15.527548389E3;
1.9546E0;849.64874424E-3;-39.925444564E-3;832.99852478E-3;39.143106124E-3;31.234778005E3;-10.401386723E3;
1.95465E0;849.64874498E-3;-39.925444694E-3;832.99852547E-3;39.143106235E-3;36.331111138E3;-5.2726586707E3;
1.9547E0;849.64874572E-3;-39.925444824E-3;832.99852616E-3;39.143106346E-3;41.418480111E3;-142.62966863E0;
1.95475E0;849.64874645E-3;-39.925444954E-3;832.99852686E-3;39.143106457E-3;46.495629695E3;4.9874345248E3;
1.9548E0;849.64874719E-3;-39.925445084E-3;832.99852755E-3;39.143106568E-3;51.561307178E3;10.116268144E3;
1.95485E0;849.64874793E-3;-39.925445214E-3;832.99852824E-3;39.143106678E-3;56.614262679E3;15.242605724E3;
1.9549E0;849.64874866E-3;-39.925445344E-3;832.99852893E-3;39.143106789E-3;61.653249457E3;20.36518242E3;
1.95495E0;849.6487494E-3;-39.925445474E-3;832.99852962E-3;39.1431069E-3;66.677024219E3;25.482734311E3;
1.955E0;849.64875013E-3;-39.925445603E-3;832.99853031E-3;39.143107011E-3;71.684347422E3;30.593998719E3;
1.95505E0;849.64875087E-3;-39.925445733E-3;832.998531E-3;39.143107121E-3;76.673983585E3;35.697714514E3;
1.9551E0;849.6487516E-3;-39.925445863E-3;832.99853169E-3;39.143107232E-3;81.644701589E3;40.792622433E3;
1.95515E0;849.64875234E-3;-39.925445992E-3;832.99853238E-3;39.143107342E-3;86.595274984E3;45.877465382E3;
1.9552E0;849.64875307E-3;-39.925446122E-3;832.99853307E-3;39.143107453E-3;91.52448229E3;50.950988753E3;
1.95525E0;849.6487538E-3;-39.925446251E-3;832.99853376E-3;39.143107563E-3;96.431107299E3;56.011940729E3;
1.9553E0;849.64875454E-3;-39.925446381E-3;832.99853445E-3;39.143107674E-3;101.31393937E3;61.059072597E3;
1.95535E0;849.64875527E-3;-39.92544651E-3;832.99853513E-3;39.143107784E-3;106.17177375E3;66.091139051E3;
1.9554E0;849.648756E-3;-39.92544664E-3;832.99853582E-3;39.143107895E-3;111.00341183E3;71.106898506E3;
1.95545E0;849.64875673E-3;-39.925446769E-3;832.99853651E-3;39.143108005E-3;115.80766148E3;76.105113397E3;
1.9555E0;849.64875746E-3;-39.925446898E-3;832.9985372E-3;39.143108115E-3;120.58333732E3;81.084550489E3;
1.95555E0;849.64875819E-3;-39.925447027E-3;832.99853788E-3;39.143108225E-3;125.32926102E3;86.043981181E3;
1.9556E0;849.64875893E-3;-39.925447157E-3;832.99853857E-3;39.143108336E-3;130.0442616E3;90.982181808E3;
1.95565E0;849.64875966E-3;-39.925447286E-3;832.99853926E-3;39.143108445E-3;134.72717571E3;95.897933942E3;
1.9557E0;849.64876039E-3;-39.925447415E-3;832.99853994E-3;39.143108556E-3;139.3768479E3;100.7900247E3;
1.95575E0;849.64876112E-3;-39.925447544E-3;832.99854063E-3;39.143108665E-3;143.99213094E3;105.65724702E3;
1.9558E0;849.64876185E-3;-39.925447673E-3;832.99854131E-3;39.143108775E-3;148.57188607E3;110.49839999E3;
1.95585E0;849.64876257E-3;-39.925447802E-3;832.998542E-3;39.143108885E-3;153.11498332E3;115.31228914E3;
1.9559E0;849.6487633E-3;-39.925447931E-3;832.99854268E-3;39.143108995E-3;157.62030173E3;120.09772671E3;
1.95595E0;849.64876403E-3;-39.925448059E-3;832.99854337E-3;39.143109105E-3;162.08672969E3;124.85353196E3;
1.956E0;849.64876476E-3;-39.925448188E-3;832.99854405E-3;39.143109215E-3;166.51316517E3;129.57853147E3;
1.95605E0;849.64876549E-3;-39.925448317E-3;832.99854474E-3;39.143109324E-3;170.89851602E3;134.27155941E3;
1.9561E0;849.64876622E-3;-39.925448445E-3;832.99854542E-3;39.143109434E-3;175.24170021E3;138.93145785E3;
1.95615E0;849.64876694E-3;-39.925448574E-3;832.9985461E-3;39.143109544E-3;179.54164614E3;143.55707704E3;
1.9562E0;849.64876767E-3;-39.925448703E-3;832.99854679E-3;39.143109653E-3;183.79729285E3;148.14727566E3;
1.95625E0;849.6487684E-3;-39.925448831E-3;832.99854747E-3;39.143109763E-3;188.00759033E3;152.70092116E3;
1.9563E0;849.64876912E-3;-39.92544896E-3;832.99854815E-3;39.143109872E-3;192.17149975E3;157.21688999E3;
1.95635E0;849.64876985E-3;-39.925449088E-3;832.99854883E-3;39.143109982E-3;196.28799372E3;161.69406791E3;
1.9564E0;849.64877057E-3;-39.925449216E-3;832.99854951E-3;39.143110091E-3;200.35605657E3;166.13135023E3;
1.95645E0;849.6487713E-3;-39.925449345E-3;832.99855019E-3;39.1431102E-3;204.37468455E3;170.52764213E3;
1.9565E0;849.64877202E-3;-39.925449473E-3;832.99855088E-3;39.14311031E-3;208.34288614E3;174.88185888E3;
1.95655E0;849.64877275E-3;-39.925449601E-3;832.99855156E-3;39.143110419E-3;212.25968224E3;179.19292615E3;
1.9566E0;849.64877347E-3;-39.925449729E-3;832.99855224E-3;39.143110528E-3;216.12410644E3;183.45978024E3;
1.95665E0;849.6487742E-3;-39.925449857E-3;832.99855292E-3;39.143110637E-3;219.93520524E3;187.68136838E3;
1.9567E0;849.64877492E-3;-39.925449985E-3;832.9985536E-3;39.143110747E-3;223.69203832E3;191.85664894E3;
1.95675E0;849.64877564E-3;-39.925450113E-3;832.99855427E-3;39.143110856E-3;227.39367874E3;195.98459175E3;
1.9568E0;849.64877636E-3;-39.925450241E-3;832.99855495E-3;39.143110965E-3;231.03921317E3;200.0641783E3;
1.95685E0;849.64877709E-3;-39.925450369E-3;832.99855563E-3;39.143111074E-3;234.62774213E3;204.09440199E3;
1.9569E0;849.64877781E-3;-39.925450497E-3;832.99855631E-3;39.143111183E-3;238.1583802E3;208.07426845E3;
1.95695E0;849.64877853E-3;-39.925450625E-3;832.99855699E-3;39.143111292E-3;241.63025625E3;212.0027957E3;
1.957E0;849.64877925E-3;-39.925450753E-3;832.99855767E-3;39.143111401E-3;245.04251365E3;215.87901442E3;
1.95705E0;849.64877997E-3;-39.92545088E-3;832.99855834E-3;39.143111509E-3;248.39431047E3;219.70196823E3;
